text,class,infoclass,city
Viabilit lungo l intero Asse Mediano di Scorrimento in entrambe le direzioni si segnala la presenza a bordo strada di diversi detriti di veicoli o altri oggetti pericolosi anche di grandi dimensioni che costituiscono un serio pericolo per la circolazione dei veicoli sopratutto a due ruote  Da troppi mesi si verifica la totale assenza di un programma di pulizia della sede stradale dell Asse Mediano ,1,Ambiente,cagliari
E  arrivata la tassa dei rifiuti urbani  La pagheremo  con rammarico perch non abbiamo in realt un servizio sufficiente  Infatti da marzo ormai sono spariti i cassonetti dell umido dalle vie Garigliano  Po  Simeto  e per poter buttare l umido siamo costretti ad andare col nostro sacchettino in via Santa Gilla o in viale Sant avendrace  non proprio sotto casa  Considerato che nelle ore in cui si pu buttare l umido la zona  piena di prostitute  siamo in una situazione di vero disagio  In alternativa  potremmo buttare tutto nell indifferenziato  ma non  una buona soluzione  Ci hanno detto che i cassonetti sono stati rubati  e tardano ad arrivare quelli nuovi  Ci siamo rivolti alla circoscrizione  al numero verde  perfino all Unione Sarda  che ha pubblicato un articolo su questo  Propongo una semplice soluzione si sposti qualche cassonetto dalle zone che ne hanno pi di uno  perch noi non ne abbiamo nulla  Son passati gi sei mesi dalla prima segnalazione  mi sa che abbiamo pazientato abbastanza ,1,Ambiente,cagliari
E  sparito il cestino portarifiuti nel giardinetto in via Malpighi  incrocio con via Pasteur,1,Ambiente,cagliari
vorrei segnalare l urgente rimozione di un cassonetto del secco posizionato in via loru angolo via degioannis sfondato sotto da mesi che il servizio di nettezza urbana non si  mai preoccupato di far rimuovere e sostituire grazie,1,Ambiente,cagliari
Segnalo un disservizio che si verifca da tempo le scale situate in Via Is Mirrionis tra i civici  e   raramente vengono spazzate dagli operatori in servizio nella zona  Allego una foto che documenta la situazione questi rifiuti giacciono da pi di una settimana  Cordiali saluti,1,Ambiente,cagliari
Vorrei segnalare la rottura di alcuni tubi del sistema di irrigazione che circonda le aiule degli eucaliptus della piazzetta Baden Powell  con conseguente spreco d acqua ,1,Ambiente,cagliari
vorrei segnalare la rottura del galleggiante della vaschetta di abbeveraggio con conseguente spreco d acqua nella piccola area cani sita dietro i palazzi in costruzione di via Fleming ,1,Ambiente,cagliari
Nella scarpata ubicata in Via San Saturnino  di fronte ai numeri civici  e    presente una pianta di Agave che ha raggiunto un notevole sviluppo in altezza come  stato confermato anche dai giardinieri che effettuano la pulizia periodica  c  il rischio che la pianta cada  abbattendosi sulle case antistanti  Si chiede di effettuare con urgenza un intervento di potatura  Grazie,1,Ambiente,cagliari
Gentile Operatore   segnalo che un ramo di notevoli dimensioni si  poco fa staccato da un albero del Terrapieno  cadendo poi nella sottostante via San Saturnino  all altezza dei civici  e  Dato l ingombro  se ne richiede la rimozione  Cordialit      omissis   ,1,Ambiente,cagliari
In molte zone centrali e non solo i cassonetti risultano pieni e maleodoranti per tutta la mattina  questi della immagine sono quelli di piazza Yenne alle ore   con tanti turisti in giro per la citt ,1,Ambiente,cagliari
In viale Europa  in corrispondenza dell area di sosta con le panchine  oltre la recinzione metallica  si trova una discarica abusiva  Probabilmente originata dall incivilt di chi frequenta il luogo  ma anche dall inadeguatezza dei cestini portarifiuti  costituiti da una grande busta senza alcun contenitore  che in giornate di vento ondeggia e si rompe  riversando il suo contenuto ,1,Ambiente,cagliari
Sarebbe necessario lavare ed igienizzare i cassonetti posti in via Catalani  in corrispondenza col civico  in quanto sono presenti blatte che stanno infestando il palazzo  dove vivono bambini anche molto piccoli,1,Ambiente,cagliari
Si segnala al servizio raccolta rifiuti che i cassonetti per la raccolta dell umido e del secco presenti nelle vie S Rocco e S  Mauro non vengono sostituiti n lavati da diversi mesi  e sono ormai maleodoranti e pericolosi per l igiene ,1,Ambiente,cagliari
Nel passaggio a livello con la metro da via Genneruxi a destra vi  la zona adiacente ai binari piena di rifiuti bottiglie  ombrelloni arrugginiti che possono creare problemi anche per il passaggio della metro ,1,Ambiente,cagliari
Vorrei segnalare ancora una volta l urgenza dello sfalcio di sterpaglie nell aiuola di Via Giudicessa Benedetta angolo via Giudicessa Vera  Sterpaglie alte e fitte ormai praticamente secche che possono creare pericolo incendi alle auto parcheggiate intorno all aiuola stessa  Inoltre in riferimento alla vostra risposta alla mia segnalazione n  del  sempre relativa alla pulizia dell aiuola in oggetto auspico che nel nuovo appalto di manutanzione che il Comune dovr effettuare per le nuove zone verde in costruzione spiazzo di via dei Giudicati angolo via Giudice Chiano sia inserita anche la manutenzione periodica dell aiuola in questione  Grazie     omissis   ,1,Ambiente,cagliari
Via Francesco Riso  angolo via Peppino Mereu  Di fatto una piccola discarica abusiva  Marciapiede perennemente occupato da rifiuti di ogni genere presso i cassonetti  Situazione di igiene e di decoro urbano critica e vergognosa  Sarebbe utile una telecamera per monitorare il sito e individuare responsabili ,1,Ambiente,cagliari
La copertura della passeggiata coperta di Piazza Giovanni  la struttura in metallo e plexiglas   ricoperta di aghi di pino che danno al posto un aspetto di incuria e degrado ,1,Ambiente,cagliari
Questa mattina alle ore   la pista ciclabile di via Dante rea occupata da ben tre cassonetti dei rifiuti  Non ci sono parole  ,1,Ambiente,cagliari
buongiorno  desideravo segnalare agli uffici competenti la situazione di degrado lungo la strada sterrata che costeggia il tratto della linea ferroviaria tra il capoluogo e l aeroporto di Elmas  Lungo il percorso  lato stagno  sono evidenti consistenti quantit di materiale abbandonato di varia natura mobilio  laterizi ecc  oltre ad essere un problema di natura ambientale mi permetto di sottilineare che l immagine offerta ai viaggiatori in generale ed in primo luogo ai turisti non  certamente un buon biglietto da visita per la citt che si candida a diventare capitale della cultura nel   saluti   omissis   ,1,Ambiente,cagliari
Rifiuti nel verde  il titolo dell immagine  Ne avrei altre ma basta farsi una passeggiata ed il gioco  fatto  Abbiamo una vasta gamma di prodotti da raccogliere  Dall eternit ai materassi matrimoniali  dalle carcasse di televisori ai lavandini con rubinetteria annessa     dalle macerie da ristrutturazione a comodini e cassettiere  Attendiamo un vostro pronto intervento  Grazie ,1,Ambiente,cagliari
In via dei partigiani  di fronte all ingresso della scuola elementare di Is Bingias  nel marciapiede ci sono alcuni oleandri che necessitano di una potatura in quanto rendono il marciapiede non transitabile da passeggini e bambini  Grazie Alberto Fanni,1,Ambiente,cagliari
PRESENZA DI OGNI GENERE DI RIFIUTO NELLA STRADA INTERNA CHE COSTEGGIA PARTE FINALE VIA DEI CONVERSI DOVE C  L EX RISTORANTE LA FATTORIA   INTERVENITE PRIMA CHE SIA TROPPO TARDI,1,Ambiente,cagliari
Nella strada che s immette nell asse mediano  passando dall incrocio di via dei Conversi e in direzione Quartu Sant Elena  circa  m prima dell innesto sull asse vi  un albero di mimosa un ramo del quale sporge all interno della carreggiata ad un altezza di circa  cm  Il ramo  abbastanza grosso   nascosto dalle foglie ed  molto pericoloso per i motociclisti che potrebbero facilmente sbattere la testa  Le auto e gli autocarri verrebbero solo danneggiate  Appare urgente la potatura  Grazie,1,Ambiente,cagliari
La foto in allegato  stata scattata questa mattina in via Tiepolo  Come si pu notare la strada  zeppa di immondizia e nonostante vi siano ben dieci cassonetti la spazzatura viene costantemente buttata fuori  Oggi per  stato raggiunto l apice  Chiediamo di poter camminare in una strada pulita e con valide condizioni di igiene   Cordiali saluti ,1,Ambiente,cagliari
Allego la foto dei dieci cassonetti presenti in via Tiepolo  Vorrei chiedere se avete scambiato questa via per il deposito dei cassonetti  Non sarebbe il caso di posizionarli sparsi nelle vie adiacenti come prima  visto che vengono utilizzati da tutti quelli che passano  Vengono persone con i cofani delle loro auto pieni di sacchetti di ogni genere e buttano la loro spazzatura nei cassonetti di via Tiepolo  in quanto sono messi in una posizione strategica per chi viene da lontano col proposito di potersi liberare dell immondizia  Cordiali saluti,1,Ambiente,cagliari
le aiuole esterne al Parco della Musica sulla via Bacaredda per intenderci esterne alla parte nuova non ancora aperta al pubblicoe adiacenti al Conservatorio sono in stato di totale abbandono  Le rose e tutte le eltre piante pose in opera mesi fa sono completamente sommerse e soffocate dalle erbacce  Perch non viene fatta una loro pulizia periodica  maria teresa barbieri ,1,Ambiente,cagliari
Si segnala la presenza di rifiuti elettromestici dismessi  rifiuti vari  carta ecc nel parcheggio sterrato di Marina Piccola lato ingresso al sentiero che porta alla Sella del Diavolo ,1,Ambiente,cagliari
Vorrei segnalare che tra le vie Cuoco e Fratelli Bandiera a Pirri  sussiste un area cani comunale recintata  una vera e propria valvola di sfogo per tutti i cani della zona  L area avrebbe bisogno di una pulizia e relativa disinfezione  in quanto risulta assiduamente frequentata  e per ovvie ragioni si accumula il pattume  oltre ad escrementi che qualche proprietario di animale  per mancanza di educazione e quindi senso civico non provvede a raccogliere  Inoltre la stessa recizione sia il legno e la rete  necessita di una piccola manutenzione  per il ripristno della funzionalit della cancello di ingresso  nonch del fissaggio della rete e di alcune parti in legno che la sostengono  Infine sarebbe opportuno  sistemare un cartello ove si richiama l attenzione dei proprietari  ad un uso civile e razionale  dello spiazzo  patrimonio dei cani ma soprattutto dei proprietari anche di quelli disattenti Grazie dell attenzione ,1,Ambiente,cagliari
Voglio segnalare che in via Mincio nella notte tra del  corrente mese il forte vento ha abbattuto un ramo delle piante di Eucalipto senza provocare danni  per fortuna  n a persone n a cose  Il ramo  stato rimosso  dopo averlo tagliato in diversi pezzi  ed  stato appoggiato nel marciapiede  Questo fatto viene segnalato per far presente che in via Mincio esistono  alberi di Eucalipto che necessitano  per evitare che prima o poi si verifichi qualche inconveniente  di una potatura adeguata a garantire la sicurezza dei passanti e delle palazzine adiacenti  Sicuro del Vostro sollecito intervento saluto e ringrazio ,1,Ambiente,cagliari
UNICAMENE PER RIBADIRE CHE DA GIORNI NON VIENE SVOLTO IL SERVIZIO DI SPAZZAMENTO DELLA VIA F LLI BANDIERA A PIRRI NEL TRATTO COMPRESO TRA LE VIE FAMAGOSTA E LEGNANO FRA I CIVICI  E ,1,Ambiente,cagliari
Si richiede la pulizia del marciapiede e zona riservata ai parcheggi in via Cavalcanti a Cagliari in prossimit della filiale della Banca di Credito Sardo per eliminare gli escrementi di uccelli ed il relativo odore sgradevole  Cordiali saluti ,1,Ambiente,cagliari
Buongiorno vorrei segnalare che nella strada parallela a via dei Conversi dove si trova l ex ristorante La Fattoria vi  una discarica abusiva in particolare di residui di laterizi che praticamente rendono il percorso disagevole specie nel tratto finale Grazie ,1,Ambiente,cagliari
